Seed,Epsilon,Fair-Method,DP-Method,DI,ACC,ACC_PRIV,ACC_UNPRIV,PREC,REC,MAD,EOD,TPR,FPR,TNR,FNR,SPD,EODD
133843,,,,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,reweigh,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,reweigh,mst,0.4094424094424094,0.8185,0.8091451292246521,0.8279678068410463,0.8113590263691683,0.7621951219512195,0.018822677616394223,0.0021914597384777856,0.7621951219512195,0.13773696682464456,0.8622630331753555,0.23780487804878048,-0.34341569629840013,0.11074642334752383
133843,,dir,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,dir,mst,0.04328842573578995,0.846,0.7978793903247183,0.8947015425888666,0.9413291796469366,0.6909298780487805,0.09682215226414825,-0.5897801751500376,0.6909298780487805,0.03347156398104265,0.9665284360189573,0.3090701219512195,-0.5855024114201445,0.5897801751500376
133843,,lfr,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,lfr,mst,inf,0.5626666666666666,0.2541418157720345,0.8749161636485581,0.0,0.0,0.6207743478765235,0.0,0.0,0.0,1.0,1.0,0.0,0.0
133843,,egr,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,egr,mst,0.4087437022590606,0.7933333333333333,0.7591119946984758,0.8279678068410463,0.7803889789303079,0.7339939024390244,0.06885581214257053,0.03506573783710065,0.7339939024390244,0.16054502369668247,0.8394549763033176,0.2660060975609756,-0.34440973208368836,0.03506573783710065
133843,,gsr,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,gsr,mst,0.04498099709367315,0.8518333333333333,0.8091451292246521,0.8950368879946344,0.9732678668848882,0.6798780487804879,0.08589175876998234,-0.5768970121113881,0.6798780487804879,0.014514218009478674,0.9854857819905213,0.3201219512195122,-0.5553539927437389,0.5768970121113881
133843,,roc,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,roc,mst,1.0740978005551995,0.6505,0.47514910536779326,0.8279678068410463,0.69108049311095,0.3631859756097561,0.35281870147325306,0.4673180701338577,0.3631859756097561,0.12618483412322276,0.8738151658767772,0.6368140243902439,0.01642525797595379,0.4673180701338577
133843,,eqodds,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,eqodds,mst,0.7055997959588518,0.6083333333333333,0.5125911199469848,0.7052313883299799,0.571058091286307,0.41958841463414637,0.19264026838299508,-0.04221061119097502,0.41958841463414637,0.24496445497630331,0.7550355450236966,0.5804115853658537,-0.11081465599428242,0.04221061119097502
133843,,ceop,mst,0.03023968318230107,0.8701666666666666,0.8459244532803181,0.8947015425888666,0.8387807565185457,0.8704268292682927,0.048777089308548516,-0.7990205127777585,0.8704268292682927,0.13003554502369669,0.8699644549763034,0.12957317073170732,-0.8495845850450616,0.7990205127777585
133843,,ceop,mst,0.02649228705566734,0.8198333333333333,0.7458581842279656,0.8947015425888666,0.7491120439134646,0.8841463414634146,0.148843358360901,-0.8150134048257373,0.8841463414634146,0.23015402843601895,0.769845971563981,0.11585365853658537,-0.9735077129443327,0.9961671138367191
133843,0.25,,,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,reweigh,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,reweigh,mst,0.4796519760272867,0.7838333333333334,0.7398939695162359,0.8283031522468142,0.800907029478458,0.6730182926829268,0.0884091827305783,0.10614525805033925,0.6730182926829268,0.13003554502369669,0.8699644549763034,0.32698170731707316,-0.257932618907614,0.1429576588511436
133843,0.25,dir,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,dir,mst,0.0010959095122984796,0.8361666666666666,0.7978793903247183,0.8749161636485581,0.9437533802055165,0.665015243902439,0.07703677332383974,-0.7720858051768472,0.665015243902439,0.030805687203791468,0.9691943127962085,0.33498475609756095,-0.6113240076642759,0.7720858051768472
133843,0.25,lfr,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,lfr,mst,inf,0.5626666666666666,0.2541418157720345,0.8749161636485581,0.0,0.0,0.6207743478765235,0.0,0.0,0.0,1.0,1.0,0.0,0.0
133843,0.25,egr,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,egr,mst,0.6788641023054125,0.6876666666666666,0.5487077534791253,0.8283031522468142,0.7123442808607021,0.4794207317073171,0.2795953987676889,0.33182273472737167,0.4794207317073171,0.1504739336492891,0.8495260663507109,0.520579268292683,-0.11247204899376376,0.33182273472737167
133843,0.25,gsr,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,gsr,mst,0.045316676176461755,0.8506666666666667,0.8068257123923128,0.8950368879946344,0.9747252747252747,0.6760670731707317,0.08821117560232161,-0.5724545420980607,0.6760670731707317,0.013625592417061612,0.9863744075829384,0.3239329268292683,-0.551046504340823,0.5724545420980607
133843,0.25,roc,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,roc,mst,inf,0.5725,0.2541418157720345,0.8947015425888666,0.8734177215189873,0.026295731707317072,0.6405597268168322,0.18498659517426275,0.026295731707317072,0.002962085308056872,0.9970379146919431,0.973704268292683,0.02649228705566734,0.18498659517426275
133843,0.25,eqodds,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,eqodds,mst,0.6924706131525998,0.5643333333333334,0.2597746852220013,0.8725687458081824,0.65625,0.008003048780487805,0.6127940605861811,4.644941836991212e-05,0.008003048780487805,0.003258293838862559,0.9967417061611374,0.9919969512195121,-0.0019360696985091458,0.0025291051984830367
133843,0.25,ceop,mst,0.0007655615995519258,0.8603333333333333,0.8459244532803181,0.8749161636485581,0.8374905517762661,0.8445121951219512,0.028991710368239998,-0.9813261428045682,0.8445121951219512,0.1273696682464455,0.8726303317535545,0.15548780487804878,-0.875406181289193,0.9813261428045682
133843,0.25,ceop,mst,0.0006706908115358819,0.81,0.7458581842279656,0.8749161636485581,0.7456953642384105,0.8582317073170732,0.1290579794205925,-0.9973190348525469,0.8582317073170732,0.22748815165876776,0.7725118483412322,0.14176829268292682,-0.9993293091884641,0.9996167113836719
133843,0.5,,,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
133843,0.5,reweigh,mst,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
133843,0.5,reweigh,mst,0.48032849503437736,0.7836666666666666,0.7398939695162359,0.8279678068410463,0.800543970988214,0.6730182926829268,0.08807383732481044,0.10614525805033925,0.6730182926829268,0.13033175355450238,0.8696682464454977,0.32698170731707316,-0.2575972735018461,0.14334094746747167
133843,0.5,dir,mst,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
133843,0.5,dir,mst,0.23809523809523808,0.7866666666666666,0.7458581842279656,0.8279678068410463,0.6802575107296137,0.9664634146341463,0.08210962261308075,-0.23592493297587136,0.9664634146341463,0.35308056872037913,0.6469194312796208,0.03353658536585366,-0.7619047619047619,0.8371023380605596
133843,0.5,lfr,mst,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
133843,0.5,lfr,mst,inf,0.5626666666666666,0.2541418157720345,0.8749161636485581,0.0,0.0,0.6207743478765235,0.0,0.0,0.0,1.0,1.0,0.0,0.0
133843,0.5,egr,mst,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
133843,0.5,egr,mst,0.7054465997623406,0.6696666666666666,0.5202120609675281,0.8209255533199196,0.6936067551266586,0.4382621951219512,0.3007134923523914,0.3016711071516621,0.4382621951219512,0.1504739336492891,0.8495260663507109,0.5617378048780488,-0.09535409941424561,0.3016711071516621
133843,0.5,gsr,mst,0.0030773772241965668,0.8605,0.8436050364479788,0.8775989268947015,0.8385752178855627,0.8433689024390244,0.03399389044672274,-0.9581169167590692,0.8433689024390244,0.12618483412322276,0.8738151658767772,0.1566310975609756,-0.8690866204516695,0.9581169167590692
